question,answer,answer_index,hops,thinking,cypher_query
"Albrecht Kossel đảm nhận vai trò nghề nghiệp gì?
A. Kỹ sư
B. Nhà vật lý
C. Nhà hóa học
D. Nhà văn",C,2,1,"The question has been rephrased to ask about the occupation type. The correct answer 'chemist' is translated to 'Nhà hóa học'. The distractors are other plausible occupations in Vietnamese ('Kỹ sư', 'Nhà vật lý', 'Nhà văn') and are not present in the forbidden list from the database results, ensuring they are valid distractors of the same data type.","MATCH (p:Person {name: ""Albrecht Kossel""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Tổ chức nào sau đây từng tuyển dụng một người đã đoạt giải Nobel Văn học?
A. Đại học Tokyo
B. École pratique des hautes études
C. Viện Goethe
D. Viện Hàn lâm Thụy Điển",B,1,3,"The rephrased question asks for an organization that employed a Nobel Literature laureate. The correct answer 'École pratique des hautes études' is an organization name from the database. The distractors 'Đại học Tokyo', 'Viện Goethe', and 'Viện Hàn lâm Thụy Điển' are also organization names, are plausible, and are confirmed not to be in the provided database results list.","MATCH (a:Award {name: ""Nobel Prize in Literature""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p:Person)-[:EMPLOYED_BY]->(o:Organization) RETURN o.name"
"Ai trong số các cá nhân sau đây có lĩnh vực nghiên cứu trùng với lĩnh vực của người từng đoạt Giải thưởng Khoa học Kinh tế của Ngân hàng Thụy Điển để Tưởng nhớ Alfred Nobel?
A. Stephen King
B. Leonardo da Vinci
C. Pär Lagerkvist
D. Marie Curie",C,2,4,"The rephrased question asks for the name of a person whose field of work/research is the same as that of a Nobel Economics laureate (singular focus). The correct answer 'Pär Lagerkvist' is a person's name, as required by the Cypher query 'RETURN p2.name'. The distractors 'Stephen King', 'Leonardo da Vinci', and 'Marie Curie' are also names of people, ensuring all options are of the same type, and critically, none of them are present in the provided list of database results (forbidden for distractors).","MATCH (a:Award {name: ""Prize in Economic Sciences in Memory of Alfred Nobel""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p1:Person)-[:WORKS_IN_FIELD]->(f:Field)<-[:WORKS_IN_FIELD]-(p2:Person) RETURN p2.name"
"Ai là người có cùng lĩnh vực nghiên cứu với một cá nhân đã nhận giải Nobel Sinh lý học hoặc Y học?
A. Alan Turing
B. Michael Stuart Brown
C. Nikola Tesla
D. Stephen Hawking",B,1,4,"The rephrased question asks about a person working in the same field as a Nobel laureate in Physiology or Medicine. The correct answer is 'Michael Stuart Brown'. The distractors are also names of people, are plausible (famous scientists), and are NOT present in the provided list of all database results.","MATCH (a:Award {name: ""Nobel Prize in Physiology or Medicine""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p1:Person)-[:WORKS_IN_FIELD]->(f:Field)<-[:WORKS_IN_FIELD]-(p2:Person) RETURN p2.name"
"Nhân vật nào đã làm việc trong lĩnh vực mà những người đoạt giải Nobel Văn học cũng từng hoạt động?
A. Stephen King
B. Haruki Murakami
C. Annie Ernaux
D. J.K. Rowling",C,2,4,The rephrased question asks about a person's name who worked in the same field as Nobel Literature laureates. The correct answer 'Annie Ernaux' is a person's name. The distractors are also person's names (writers) and are NOT present in the provided list of database results.,"MATCH (a:Award {name: ""Nobel Prize in Literature""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p1:Person)-[:WORKS_IN_FIELD]->(f:Field)<-[:WORKS_IN_FIELD]-(p2:Person) RETURN p2.name"
"Người nào có cùng lĩnh vực nghiên cứu với các nhà khoa học đã đoạt giải Nobel Vật lý?
A. Stephen Hawking
B. Aristotle
C. Charles Darwin
D. Albert Einstein",D,3,4,"The rephrased question asks for a person's name who works in the same field as Nobel Physics laureates. The correct answer is 'Albert Einstein'. The distractors ('Stephen Hawking', 'Aristotle', 'Charles Darwin') are also famous individual names, are of the same type as the correct answer, and are explicitly checked to ensure they are NOT present in the provided database results.","MATCH (a:Award {name: ""Nobel Prize in Physics""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p1:Person)-[:WORKS_IN_FIELD]->(f:Field)<-[:WORKS_IN_FIELD]-(p2:Person) RETURN p2.name"
"Ai là một nhà khoa học hoạt động trong cùng lĩnh vực với những người đã từng đoạt giải Nobel về Sinh lý học hoặc Y học?
A. Louis Pasteur
B. Gregor Mendel
C. Alfred Nobel
D. Maurice Wilkins",D,3,4,"The rephrased question asks for a single person who works in the same field as Nobel laureates in Physiology or Medicine. The correct answer is 'Maurice Wilkins' (tiếng Việt), which is a person's name. The distractors ('Louis Pasteur', 'Gregor Mendel', 'Alfred Nobel') are also person's names, are plausible scientists, and are explicitly checked to ensure they are NOT present in the provided database results list.","MATCH (a:Award {name: ""Nobel Prize in Physiology or Medicine""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p1:Person)-[:WORKS_IN_FIELD]->(f:Field)<-[:WORKS_IN_FIELD]-(p2:Person) RETURN p2.name"
"Nghề nghiệp của Roderick MacKinnon là gì?
A. Nhà vật lý
B. Nhà hóa học
C. Nhà sinh vật học
D. Dược sĩ",B,1,1,"The rephrased question asks for an occupation. The correct answer 'chemist' is translated to 'Nhà hóa học'. The distractor options 'Nhà vật lý' (physicist), 'Nhà sinh vật học' (biologist), and 'Dược sĩ' (pharmacist) are all occupations, plausible in a scientific context, and are NOT present in the list of banned database results.","MATCH (p:Person {name: ""Roderick MacKinnon""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Công dân của quốc gia nào đã từng được vinh danh với giải Nobel Hòa bình?
A. Brasil
B. Tây Ban Nha
C. Hy Lạp
D. Bồ Đào Nha",B,1,3,"The original question asks which countries have citizens awarded the Nobel Peace Prize. The Cypher query returns `c.name` (country name). The rephrased question asks for a single country whose citizen received the award, maintaining the same meaning. The correct answer is 'Spain' (Tây Ban Nha). Distractors 'Brasil', 'Hy Lạp', and 'Bồ Đào Nha' are all country names, are not in the forbidden database results list, and are plausible but incorrect options.","MATCH (a:Award {name: ""Nobel Peace Prize""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p:Person)-[:IS_CITIZEN_OF]->(c:Country) RETURN c.name"
"Một trong những người đoạt giải Nobel Hóa học có quốc tịch từ quốc gia nào?
A. Hàn Quốc
B. Pháp
C. Brazil
D. Tây Ban Nha",B,1,3,"The rephrased question asks about the country of origin for a Nobel Chemistry laureate, in a singular form as required. The Cypher query returns `c.name` (country name). The correct answer is 'Pháp' (France). The distractor options are also countries and are confirmed not to be present in the forbidden database results list.","MATCH (a:Award {name: ""Nobel Prize in Chemistry""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p:Person)-[:IS_CITIZEN_OF]->(c:Country) RETURN c.name"
"Ngoài Susumu Kitagawa, ai trong số những người dưới đây là công dân của cùng một quốc gia?
A. Marie Curie
B. Albert Einstein
C. Hiroshi Amano
D. Nelson Mandela",C,2,2,"The rephrased question asks for the name of a person who shares the same nationality as Susumu Kitagawa. The correct answer is 'Hiroshi Amano' (Vietnamese), which is a person's name. The distractors are also names of famous people, are of the same data type, and are NOT present in the forbidden list of database results.","MATCH (p1:Person {name: ""Susumu Kitagawa""})-[:IS_CITIZEN_OF]->(c:Country)<-[:IS_CITIZEN_OF]-(p2:Person) RETURN p2.name"
"Ai là một người có lĩnh vực nghiên cứu tương tự với các nhà khoa học đã đoạt giải Nobel Y học hoặc Sinh lý học?
A. Nicola Tesla
B. Jane Goodall
C. William Lawrence Bragg
D. Leonardo da Vinci",C,2,4,The rephrased question asks for a person's name whose field of study is similar to Nobel laureates in Physiology or Medicine (a singular question as required). The correct answer is 'William Lawrence Bragg'. The distractors are also names of people and are confirmed not to be in the provided forbidden list of database results.,"MATCH (a:Award {name: ""Nobel Prize in Physiology or Medicine""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p1:Person)-[:WORKS_IN_FIELD]->(f:Field)<-[:WORKS_IN_FIELD]-(p2:Person) RETURN p2.name"
"Ai là người có cùng quốc tịch với Craig Mello?
A. Robert H. Grubbs
B. Marie Curie
C. Max Planck
D. Niels Bohr",A,0,2,The rephrased question asks for a Person's Name who shares nationality with Craig Mello. The correct answer is 'Robert H. Grubbs' (Person's Name). Distractors are also Person's Names (famous Nobel laureates from other countries) and are not present in the forbidden database results list.,"MATCH (p1:Person {name: ""Craig Mello""})-[:IS_CITIZEN_OF]->(c:Country)<-[:IS_CITIZEN_OF]-(p2:Person) RETURN p2.name"
"Ai là nhân vật từng học cùng trường/tổ chức với Theodore Roosevelt?
A. Albert Einstein
B. Marie Curie
C. Ernest Hemingway
D. T. S. Eliot",D,3,2,"The rephrased question asks for a person who studied at the same organization as Theodore Roosevelt. The correct answer is 'T. S. Eliot' (Vietnamese name of a person). The distractors are also names of people, are famous, and are NOT present in the forbidden database results list.","MATCH (p1:Person {name: ""Theodore Roosevelt""})-[:EDUCATED_AT]->(o:Organization)<-[:EDUCATED_AT]-(p2:Person) RETURN p2.name"
"Ai là một trong những nhà khoa học làm việc trong lĩnh vực tương tự như những người từng đoạt giải Nobel Hóa học?
A. Stephen Hawking
B. Simon van der Meer
C. Isaac Newton
D. Charles Darwin",B,1,4,"The rephrased question asks for the name of a person who works in a field similar to Nobel Chemistry laureates (singular person). The correct answer 'Simon van der Meer' is a person's name. The distractors 'Stephen Hawking', 'Isaac Newton', and 'Charles Darwin' are all names of famous scientists (same type as the correct answer) and have been verified to *not* be present in the provided database results list, adhering to the strict rule.","MATCH (a:Award {name: ""Nobel Prize in Chemistry""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p1:Person)-[:WORKS_IN_FIELD]->(f:Field)<-[:WORKS_IN_FIELD]-(p2:Person) RETURN p2.name"
"Ai là người có cùng quốc tịch với Albert John Mvumbi Luthuli?
A. Marie Curie
B. Michael Levitt
C. Linus Pauling
D. Malala Yousafzai",B,1,2,"The rephrased question asks for a single person's name who shares nationality with Albert John Mvumbi Luthuli, which aligns with the `RETURN p2.name` from the Cypher query. The correct answer 'Michael Levitt' is a person's name. The distractors (Marie Curie, Linus Pauling, Malala Yousafzai) are also names of people, ensuring consistency in type, and were carefully chosen to not be present in the forbidden list of database results.","MATCH (p1:Person {name: ""Albert John Mvumbi Luthuli""})-[:IS_CITIZEN_OF]->(c:Country)<-[:IS_CITIZEN_OF]-(p2:Person) RETURN p2.name"
"Quốc gia nào sau đây có công dân từng nhận giải Nobel Hòa bình?
A. Trung Quốc
B. Brasil
C. Úc
D. Thái Lan",A,0,3,"The rephrased question asks about a country whose citizen has received the Nobel Peace Prize, aligning with the Cypher query returning 'c.name' (country name). The correct answer 'China' is translated to 'Trung Quốc'. The distractors 'Brasil', 'Úc', and 'Thái Lan' are also country names and are explicitly confirmed not to be present in the forbidden database results.","MATCH (a:Award {name: ""Nobel Peace Prize""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p:Person)-[:IS_CITIZEN_OF]->(c:Country) RETURN c.name"
"Quốc gia nào có công dân đã từng được trao Giải Nobel Văn học?
A. Brazil
B. Argentina
C. Pháp
D. Ấn Độ",C,2,3,"The rephrased question asks about the country whose citizens have received the Nobel Prize in Literature, matching the Cypher query returning country names. The correct answer 'France' is translated to 'Pháp'. Distractors (Brazil, Argentina, India) are also countries, translated to Vietnamese where necessary, and have been verified not to be present in the list of database results.","MATCH (a:Award {name: ""Nobel Prize in Literature""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p:Person)-[:IS_CITIZEN_OF]->(c:Country) RETURN c.name"
"Harry Martinson theo đuổi nghề nghiệp nào?
A. nhà văn
B. nhà khoa học
C. kỹ sư
D. giáo sư",A,0,1,"The question rephrased asks about Harry Martinson's occupation. The correct answer 'writer' is translated to 'nhà văn'. Distractors are other common occupations (nhà khoa học, kỹ sư, giáo sư) which are of the same type and not found in the forbidden list of database results.","MATCH (p:Person {name: ""Harry Martinson""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Quốc gia nào dưới đây có người đã từng nhận Giải Nobel Sinh lý học hoặc Y học?
A. Ai Cập
B. Tiệp Khắc
C. Brasil
D. Thổ Nhĩ Kỳ",B,1,3,"The rephrased question asks about a country that has produced a Nobel laureate in Physiology or Medicine. The correct answer is 'Czechoslovakia' (Tiệp Khắc), which is a country. The distractors are also countries ('Egypt', 'Brazil', 'Turkey') and are not present in the provided list of database results (forbidden list).","MATCH (a:Award {name: ""Nobel Prize in Physiology or Medicine""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p:Person)-[:IS_CITIZEN_OF]->(c:Country) RETURN c.name"
"Ai trong số sau đây có cùng quốc tịch với Anatole France?
A. Linus Pauling
B. Niels Bohr
C. Claude Cohen-Tannoudji
D. Max Planck",C,2,2,"The rephrased question asks for a person's name who shares nationality with Anatole France. The correct answer is 'Claude Cohen-Tannoudji'. The distractors are also person names (Linus Pauling, Niels Bohr, Max Planck) and are not present in the forbidden database results list.","MATCH (p1:Person {name: ""Anatole France""})-[:IS_CITIZEN_OF]->(c:Country)<-[:IS_CITIZEN_OF]-(p2:Person) RETURN p2.name"
