"question","answer","answer_index","hops","thinking","cypher_query"
"Ai là người đã thành lập một tổ chức, phát triển một công trình đáng chú ý và tham gia một sự kiện?
A. Elihu Root
B. Marie Curie
C. Nelson Mandela
D. Albert Einstein","A","0","4","The rephrased question asks for a person who founded an organization, developed a notable work, and participated in an event, directly mapping to the Cypher query's returned `p.name` based on its relationships. The correct answer 'Elihu Root' is a person's name. The distractors (Marie Curie, Nelson Mandela, Albert Einstein) are also person's names (Nobel laureates) and are explicitly checked to not be present in the provided 'CẤM dùng làm đáp án nhiễu' list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p), (p)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, o.name, nw.name"
"Nhân vật nào đã phát triển các công trình đáng chú ý, đồng thời thành lập nhiều tổ chức và tham gia các sự kiện quan trọng?
A. Marie Curie
B. Albert Schweitzer
C. Linus Pauling
D. Mother Teresa","B","1","4","The rephrased question asks for a person's name (Nhân vật nào) who fits all three criteria: developed notable works (phát triển các công trình đáng chú ý), founded organizations (thành lập nhiều tổ chức), and participated in events (tham gia các sự kiện quan trọng). The correct answer 'Albert Schweitzer' is a person's name, matching the query type `p.name`. The distractors are also person names (other notable individuals, often Nobel laureates or peace prize winners) and are not present in the list of disallowed names from the database.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p), (p)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, o.name, nw.name"
"Người đã tham gia một sự kiện và sáng lập một tổ chức là ai?
A. Malala Yousafzai
B. Nadia Murad Basee
C. Martin Luther King Jr.
D. Nelson Mandela","B","1","3","The rephrased question asks for the name of a person who participated in an event and founded an organization. The correct answer is 'Nadia Murad Basee' (person's name). The distractors are also names of people (Nobel laureates/prominent figures) and are not present in the forbidden database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Người đã tham gia sự kiện 'Lễ kỷ niệm 100 năm ngày sinh Albert Einstein' là ai?
A. Marie Curie
B. Linus Pauling
C. Dickinson W. Richards
D. Max Planck","C","2","2","The rephrased question asks about a person who participated in a specific event. The correct answer is Dickinson W. Richards (a person's name). The distractors are other famous scientists (people's names) and are not present in the forbidden database results list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là người đã từng tham gia một sự kiện và phát triển một công trình đáng chú ý?
A. Marie Curie
B. Bob Dylan
C. Albert Einstein
D. Nelson Mandela","B","1","2","The question is rephrased to be singular and asks about a person who participated in an event and developed a notable work, matching the Cypher query's intent to return `p.name`. The correct answer 'Bob Dylan' is a person's name. The distractors (Marie Curie, Albert Einstein, Nelson Mandela) are also names of famous individuals (Nobel laureates) and are confirmed not to be in the provided list of database results, adhering to all rules.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Người nào đã tham gia vào sự kiện 'The launch of Sputnik 1' và có những công trình đáng chú ý?
A. Marie Curie
B. Anwar Sadat
C. Albert Einstein
D. Nelson Mandela","B","1","2","The original question asks about a person who participated in 'The launch of Sputnik 1' and developed notable works. The Cypher query returns `p.name` (person's name). The correct answer 'Anwar Sadat' is a person's name. The question has been rephrased to be singular and natural in Vietnamese. The distractors are also person names, chosen to be Nobel laureates or notable figures, and verified not to be in the provided database results list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là nhà khoa học đã tham gia vào sự kiện 'World War II' và được biết đến với công trình nghiên cứu nổi bật của mình?
A. Marie Curie
B. Frits Zernike
C. Albert Einstein
D. Linus Pauling","B","1","2","The question has been rephrased to ask about a single person ('Ai là nhà khoa học') who participated in 'World War II' and developed notable works, aligning with the Cypher query returning `p.name` and `nw.name`. The correct answer is 'Frits Zernike' (a person's name). The distractors (Marie Curie, Albert Einstein, Linus Pauling) are also names of notable scientists and are not present in the forbidden database results list, ensuring they are valid distractors of the same type.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Tổ chức đã tham gia sự kiện Thế chiến II và đã phát triển công trình bom nguyên tử là tổ chức nào?
A. International Committee of the Red Cross
B. Amnesty International
C. United Nations
D. Médecins Sans Frontières","C","2","2","The original question asks about entities involved in 'World War II' and the 'atomic bomb'. The provided correct answer is 'United Nations', which is an organization. Therefore, I rephrased the question to be singular and ask specifically about an 'organization' ('Tổ chức nào...'). All options (correct answer and distractors) are names of organizations, consistent with the correct answer type. The distractors are plausible organizations related to global peace or humanitarian efforts, not present in the forbidden list from the database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Trong số những người sau đây, ai đã tham gia sự kiện ""The Renaissance"" và phát triển những công trình đáng chú ý?
A. James Meade
B. Marie Curie
C. Albert Einstein
D. Linus Pauling","A","0","2","The rephrased question asks for a Person who participated in 'The Renaissance' event and developed notable works, aligning with the `p.name` return from the Cypher query. The correct answer is 'James Meade'. Distractors are other famous Nobel laureates (Marie Curie, Albert Einstein, Linus Pauling) and are confirmed not to be in the forbidden database list, matching the 'Person' type.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Người nào sau đây đã có những đóng góp đa chiều khi vừa sáng lập một tổ chức, vừa phát triển một công trình đáng chú ý, đồng thời tham gia vào một sự kiện cụ thể?
A. Marie Curie
B. Max Planck
C. Ernesto Teodoro Moneta
D. Linus Pauling","C","2","4","The rephrased question asks for a person's name who founded an organization, developed a notable work, and participated in an event. The correct answer is Ernesto Teodoro Moneta (Vietnamese, name of a person). The distractors (Marie Curie, Max Planck, Linus Pauling) are also names of people and are not in the forbidden database list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p), (p)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, o.name, nw.name"
"Người đã tham gia sự kiện 'The Great Depression' và phát triển một công trình khoa học đáng chú ý là ai?
A. Charles Édouard Guillaume
B. Niels Bohr
C. Max Planck
D. Marie Curie","A","0","2","The original question asks about 'công trình' (works) by 'những người' (people) who participated in 'The Great Depression'. However, the provided 'ĐÁP ÁN ĐÚNG' is 'Charles Édouard Guillaume', which is a person's name. The Cypher query returns both 'p.name' and 'nw.name'. Given the specific instruction that 'LOẠI ĐÁP ÁN PHẢI KHỚP VỚI LOẠI TRUY VẤN' and that 'ĐÁP ÁN ĐÚNG' is a person, the rephrased question must ask for a person in the singular form. The rephrased question 'Người đã tham gia sự kiện 'The Great Depression' và phát triển một công trình khoa học đáng chú ý là ai?' asks for a person, maintaining the context of 'The Great Depression' and 'notable work'. The correct answer is 'Charles Édouard Guillaume'. The distractors (Niels Bohr, Max Planck, Marie Curie) are all names of notable scientists/Nobel laureates, are of the same type as the correct answer, and have been verified not to be present in the provided list of forbidden database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là nhà khoa học đã tham gia vào Thế chiến II và có công trình nghiên cứu đáng chú ý?
A. Marie Curie
B. Albert Einstein
C. Otto Fritz Meyerhof
D. Niels Bohr","C","2","2","The question has been rephrased to ask for a specific person ('Ai là nhà khoa học...'). The original query returns 'p.name' (person's name) and 'nw.name' (notable work name), but the provided correct answer is a person's name: Otto Fritz Meyerhof. Therefore, the question focuses on identifying the person. The options are all names of famous scientists/Nobel laureates, and the chosen distractors (Marie Curie, Albert Einstein, Niels Bohr) are not present in the provided forbidden list of database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Người đã tham gia sự kiện 'World Fair' và sáng lập một tổ chức là ai?
A. Max Planck
B. Richard Feynman
C. Pyotr Kapitsa
D. Lise Meitner","C","2","3","The rephrased question asks for a single person (Tên người - Person's name) who participated in the 'World Fair' event and founded an organization. The correct answer is 'Pyotr Kapitsa' (a person's name). The distractors ('Max Planck', 'Richard Feynman', 'Lise Meitner') are also persons' names, are of similar type, and are confirmed not to be in the forbidden database results list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Ai là người đã sáng lập một tổ chức và đồng thời tham gia vào các sự kiện?
A. Marie Curie
B. Charles Louis Alphonse Laveran
C. Albert Einstein
D. Max Planck","B","1","3","The rephrased question asks about a person's name who founded an organization and participated in events. The correct answer is 'Charles Louis Alphonse Laveran'. The distractors are other famous Nobel laureates (Marie Curie, Albert Einstein, Max Planck) which are of the same type (person's name) and are NOT present in the forbidden database results list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Người nào đã sáng lập một tổ chức và đồng thời tham gia vào một sự kiện?
A. Malala Yousafzai
B. Jody Williams
C. Nelson Mandela
D. Martin Luther King Jr.","B","1","3","The question is rephrased to be singular and natural in Vietnamese, asking for a person who founded an organization and participated in an event. The correct answer 'Jody Williams' is a person's name. The distractors 'Malala Yousafzai', 'Nelson Mandela', and 'Martin Luther King Jr.' are also person's names, are plausible Nobel-related figures, and are confirmed NOT to be in the provided database results list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
